Projekt dátuma;Beszállító;mennyiség;függvénynek;ism;gyári szám;hadrianus azonosító;Gyártó;Modellnév;CPU Típus;CPU Modell;CPU Órajel (mhz);Ram (mb);Ram típus;hdd (gb);hdd típus;hdd állapot (%);hdd bad sector (db);optikai meghajtó;kijelző mérete;kijelző típus;kijelző felbontás;VGA típusa;VGA kimenet;webcam;Licensz;Licensz sorszám;Billentyűzet nyelve;Akku;állapot;műszaki eltérés / hiba;esztétikai eltérés / hiba;csomagolás;utolsó javítás/bővítés dátuma;nettó beszerzési ár;nagyker listaár;nagyker mennyiségi ár;EUR;zárolás;nettó eladási ár;eladás dátuma;vevő kategória - név;vevő kategória;vevő neve;NYERESÉG;számlázó kategória;számlázó készlet;raktár;leltár dátum;raktárhely;árlista;Leírás;nettó kisker ár;projektnév;tesztelés dátuma;Saját készletre vételezés dátuma
2021.09.20;BoschMiskolc;1;#HIÁNYZIK;;SPC03Y5FN;H21/3:3905;Lenovo;Thinkpad X240;nincs;nincs;nincs;nincs;0;nincs;0;0;0;nincs;nincs;;;nincs;nincs;nincs;Win 8 pro;;nincs;nincs;használt D;csak üres ház;enyhén karcos;nincs;2021.11.18;1000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;004;;;;20210920_BoschMiskolc;2021.10.11;2021.11.03
2022.05.17;Sanofi;1;#HIÁNYZIK;;PC07FY68;H22/1:6751;Lenovo;Thinkpad X250;Core i5;4300U;1900;8192;ddr3;256;sata ssd;100;0;nincs;12,5;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt B;;karcos burkolat, karcos display, kopott;nincs;2022.09.08;4000;34000;32000;;;;;;;;;notebook;1;hadrianus;2022.09.15;311;árlista;;;20220517_Sanofi;2022.06.08;2022.06.16
2022.05.17;Sanofi;1;#HIÁNYZIK;;PC0C4KZ2;H22/1:6560;Lenovo;Thinkpad X250;Core i5;5300U;2300;8192;ddr3;256;sata hdd;92;0;nincs;12;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;francia;gyenge;használt A-;;enyhén karcos display;nincs;;16000;44000;40000;;;;;;;;;notebook;1;hadrianus;2022.09.15;191;árlista;;;20220517_Sanofi;2022.06.08;2022.06.16
2022.05.17;Sanofi;1;#HIÁNYZIK;;PC07FY5Q;H22/1:6749;Lenovo;Thinkpad X250;Core i5;5300U;2300;8192;ddr3;500;sata hdd;99;0;nincs;12;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;lekopott billentyűzet, törött akku,;kopott billentyűzet, karcos display, enyhén karcos ;;;4000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220517_Sanofi;2022.06.08;2022.06.16
2022.05.17;Sanofi;1;#HIÁNYZIK;;PC07FY63;H22/1:6752;Lenovo;Thinkpad X250;Core i5;5300U;2300;8192;ddr3;500;sata hdd;100;0;nincs;12;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;billentyűzet hibás;kopott billentyűzet és touchpad, karcos display, display foltos;nincs;;4000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220517_Sanofi;2022.06.08;2022.06.16
2021.01.25;Novartis;1;#HIÁNYZIK;;PC040HF;H21/0:1372;Lenovo;Thinkpad X250;Core i5;5300U;2300;nincs;ddr3;nincs;;;;nincs;12;;;integrált;display port;webcam;Win 7 pro;;angol;nincs;használt C;hiányos;törött, kopott;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;081;;;;20210125_Novartis;2021.02.10;2021.02.12
2022.07.14;MOL;1;#HIÁNYZIK;;PC06EBPP;H22/2:3614;Lenovo;ThinkPad X250;Core i7;5600U;2600;4096;ddr3;nincs;sata ssd;0;0;nincs;12;;HD (1366 x 768);integrált;display port;webcam;Win 7 pro;;magyar;ok;használt C;nincs SSD;;nincs;;7000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2021.04.06;MOL;1;#HIÁNYZIK;;1S20CLS6D500PC089DYZ;H21/1:1700;Lenovo;Thinkpad X250;Core i7;5600U;2600;8192;ddr3;180;sata ssd;100;0;nincs;12;;FHD (1920 x 1080);integrált;display port;webcam;Win 7 pro;00186256225623;angol;gyenge;használt A-;;display karcos;nincs;2022.06.02;18000;44000;40000;102,6;;;;;;;;notebook;1;hadrianus;2022.09.15;191;árlista;;;20210406_MOL;2021.05.19;2021.05.21
2021.04.06;MOL;1;#HIÁNYZIK;;1S20F5S1YF00PC0G5MH2;H21/1:1781;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;180;sata ssd;95;0;nincs;12,5;;;integrált;display port;webcam;Win 7 pro;;magyar;gyenge;használt A-;;enyhén kopott, billentyűzet és touchpad kopott;nincs;;28000;48000;44000;112,8;;44 000;2022.07.25;nagyker - Monitorcenter;nagyker;Monitorcenter;16000;notebook;0;hadrianus;2022.04.12;073;árlista;;;20210406_MOL;2021.05.19;2021.05.21
2021.04.06;MOL;1;#HIÁNYZIK;;1S20F5S1YF00PC0E08TU;H21/1:1759;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;180;sata ssd;60;16;nincs;12,5;;;integrált;display port;webcam;Win 8 pro;;angol;gyenge;használt A-;;kopott;nincs;;28000;48000;44000;112,8;;48 000;2022.09.01;kisker;kisker;;20000;notebook;0;hadrianus;2022.04.12;073;árlista;;;20210406_MOL;2021.05.19;2021.05.21
2021.08.16;MOL;1;#HIÁNYZIK;;1S20F5S1YF00PC0GNF5V;H21/2:7429;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr3;180;sata ssd;81;2;nincs;12;;;integrált;display port;webcam;Win 7 pro;;magyar;gyenge;használt C;rossz ssd;kopott;nincs;;8000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;027;;;;20210816_MOL;2021.09.03;2021.09.09
2021.08.31;MOL;1;#HIÁNYZIK;;PC0G5MH8;H21/2:9112;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;180;sata ssd;77;23;nincs;12;;;integrált;display port;webcam;Win 8 pro;;angol;gyenge;használt C;ssd rossz;kopott, display felülete karcos;nincs;;8000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;027;;;;20210831_MOL;2021.09.09;2021.09.10
2021.04.06;MOL;1;#HIÁNYZIK;;1S20F5S1YF00PC0GNF5X;H21/1:1774;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;240;sata ssd;100;0;nincs;12,5;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt A-;;kopott billentyűzet és touchpad;nincs;2021.05.18;8000;48000;44000;112,8;;44 000;2022.07.20;nagyker - Monitorcenter;nagyker;Monitorcenter;36000;notebook;0;hadrianus;2022.04.12;073;árlista;;;20210406_MOL;2021.05.19;2021.05.21
2021.04.06;MOL;1;#HIÁNYZIK;;1S20F5S1YF00PC0E08TJ;H21/1:1779;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;240;sata ssd;100;0;nincs;12,5;;;integrált;display port;webcam;Win 8 pro;;angol;gyenge;használt A-;;enyhén kopott, burkolat megpattant.;nincs;2021.05.25;8000;48000;44000;112,8;;;;;;;;notebook;1;hadrianus;2022.09.15;191;árlista;;;20210406_MOL;2021.05.19;2021.05.21
2021.09.07;MOL;1;#HIÁNYZIK;;1S20F5S1YF00PC0G5MH3;H21/3:0958;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;240;sata ssd;100;0;nincs;12;;;integrált;hdmi;webcam;Win 8 pro;;magyar;gyenge;használt A-;;karcos display, enyhén kopott;nincs;2022.01.19;8000;56000;52000;;garcsere - Tibeko 20220318 - Viktor Skype;;;;;;;notebook;1;hadrianus;2022.01.28;;;;;20210907_MOL;2021.09.24;2021.10.07
2022.04.01;raktárról;1;#HIÁNYZIK;;1S20F5S1YF00PC0E08TX;H21/1:1753;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;240;sata ssd;100;0;nincs;12;;FHD (1920 x 1080);integrált;display port;webcam;Win 7 pro;;angol;gyenge;használt A-;;enyhén kopott burkolat;nincs;2022.04.11;0;48000;44000;112,8;;;;;;;;notebook;1;hadrianus;2022.09.15;191;árlista;;;20220401_raktárról;2022.04.08;2022.04.21
2021.04.06;MOL;1;#HIÁNYZIK;;1S20F5S1YF00PC0GNF61;H21/1:1796;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;240;sata ssd;100;0;nincs;12,5;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt B;;kopott, sérült törött és repedtburkolat;nincs;2021.05.27;8000;40000;36000;92,3;;;;;;;;notebook;1;hadrianus;2022.09.15;194;árlista;;;20210406_MOL;2021.05.19;2021.05.21
2021.09.07;MOL;1;#HIÁNYZIK;;1S20F5S1YF00PC0E08TE;H21/3:0959;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;240;sata ssd;100;0;nincs;12;;;integrált;hdmi;webcam;Win 8 pro;;magyar;gyenge;használt B;;kopott  touchpad,karcos display;nincs;2022.01.19;8000;48000;44000;112,8;;eladótérben;;;;;;notebook;1;hadrianus;2022.09.15;313;árlista;;;20210907_MOL;2021.09.24;2021.10.07
2022.07.14;MOL;1;#HIÁNYZIK;;PC0E08TF;H22/2:1588;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;256;sata ssd;97;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 8 pro;;magyar;gyenge;használt A-;;enyhén kopott;nincs;;20000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2021.04.06;MOL;1;#HIÁNYZIK;;1S20F5S1YF00PC0E08TT;H21/1:1751;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;256;sata ssd;100;0;nincs;12,5;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt B;;kopott, foszló fedlap burkolat;nincs;2021.05.18;8000;40000;36000;92,3;;;;;;;;notebook;1;hadrianus;2022.09.15;194;árlista;;;20210406_MOL;2021.05.19;2021.05.21
2021.10.14;MOL;1;#HIÁNYZIK;;PC0G5LMV;H21/3:3681;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;256;sata ssd;100;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 8 pro;;angol;gyenge;használt B;;kopott billentyűzet és touchpad, karcos display és burkolat;nincs;2022.06.27;8000;40000;36000;92,3;;;;;;;;notebook;1;hadrianus;2022.09.15;194;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2022.05.17;Sanofi;1;#HIÁNYZIK;;PC0CTZCG;H22/1:6750;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;256;sata ssd;93;0;nincs;14;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 8 pro;;magyar;nincs;használt D;billentyűzet hiányos, nincs akku, bios password;karcos display, kopott billentyűzet és touchpad, repedt karcos burkolat;;;4000;;;;vatera - 2022.10.05;;;;;;;notebook;1;hadrianus;;;;;;20220517_Sanofi;2022.06.08;2022.06.16
2021.11.18;Citibank;1;#HIÁNYZIK;;PC0HB19E;H21/4:2172;Lenovo;Thinkpad X260;Core i5;6300U;2400;8192;ddr4;nincs;;;;nincs;12;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;nincs;használt C;hiányos, rossz billentyűzet, nincs akku;kopott;nincs;;1000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;032;;;;20211118_Citibank;2021.12.14;2022.01.06
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEHP;H22/2:3744;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;98;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt A-;;enyhén kopott burkolat, enyhén kopott billentyűzet és touchpad;nincs;;24000;;;;;31 000;2022.08.12;dolgozói - MOL;dolgozói;MOL;7000;notebook;0;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEJB;H22/2:5522;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;99;0;nincs;12;;HD (1366 x 768);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt A-;;enyhén kopott billentyűzet, touchpad, palmrest és burkolat, enyhén karcos display;nincs;;24000;;;;;31 000;2022.08.12;dolgozói - MOL;dolgozói;MOL;7000;notebook;0;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEJF;H22/2:3841;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;99;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;ok;használt A-;;enyhén kopott;nincs;;24000;;;;;31 000;2022.08.17;dolgozói - MOL;dolgozói;MOL;7000;notebook;0;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEHZ;H22/2:3648;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;87;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt A-;;enyhén kopott;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEJ0;H22/2:3623;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;99;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt A-;;enyhén kopott;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEHY;H22/2:3613;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;100;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;ok;használt A-;;enyhén kopott;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEHL;H22/2:3625;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;99;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt A-;;enyhén kopott, enyhe display folt;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEHV;H22/2:3621;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;99;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;ok;használt A-;;enyhén kopott;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBF5V;H22/2:3624;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;99;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;angol;gyenge;használt A-;;enyhén kopott;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0PXLLF;H22/2:3620;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;99;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;angol;ok;használt A-;;enyhén kopott;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0PXLLH;H22/2:3612;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;98;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;angol;ok;használt A-;;enyhén kopott, bekapcsológomb nem világít;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0PXLMH;H22/2:3760;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;96;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén pontkarcos display, enyhén kopott billentyűzet és burkolat;nincs;;16000;;;;;23 000;2022.08.16;dolgozói - MOL;dolgozói;MOL;7000;notebook;0;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEHR;H22/2:2181;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;98;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;erősen kopott billentyűzet, pontkarcos display, kopott burkolat;nincs;;16000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBF5Z;H22/2:3758;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;94;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;angol;gyenge;használt B;;kopott karcos burkolat, karcos display, kopott billentyűzet ás touchpad;nincs;;16000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEJJ;H22/2:4421;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;95;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;ok;használt B;;karcos display, kopott billentyűzet, touchpad és burkolat, törött oldal burkolat;nincs;;16000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEJ5;H22/2:5113;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;96;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;karcos burkolat, kopott billentyűzet és touchpad, repedt burkolat;nincs;;16000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBF64;H22/2:4481;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;97;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;angol;ok;használt B;;kopott billentyűzet, touchpad és burkolat, enyhén pontkarcos display;nincs;;16000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0PXLMD;H22/2:3701;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;98;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;kopott burkolat és billentyűzet, karcos display;nincs;;16000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0PXLMF;H22/2:3618;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;90;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén kopott, egy gumitalp hiányzik;nincs;;16000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0PXLMK;H22/2:1584;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;95;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén karcos display, enyhén kopott burkolat, enyhén kopott billentyűzet és touchpad;nincs;;16000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0PXLML;H22/2:1587;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;98;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén pontkarcos display, enyhén karcos burkolat, enyhén kopott billentyűzet;nincs;;16000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEJG;H22/2:3842;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;94;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;ok;használt B;;enyhén kopott fedlap, kopott billentyűzet és touchpad, billentyű karcos display;nincs;;16000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0PXLLG;H22/2:3616;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;100;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;angol;ok;használt B;;enyhén kopott, kopott tochpad;nincs;;16000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2021.02.11;PG;1;#HIÁNYZIK;;PC0MWXHV;H21/0:5255;Lenovo;Thinkpad X270;Core i5;6300u;2400;8192;ddr4;256;m2sata ssd;;?;nincs;12;;;integrált;hdmi;webcam;Win 10 pro;;angol;gyenge;használt C;lan hibás;kopott;nincs;;18000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;081/082;;;;20210211_PG;2021.03.11;2021.03.18
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEHW;H22/2:5149;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;97;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 8 pro;;magyar;gyenge;használt C;billentyűzet törött;gumitalp hiányos, kopott billentyűzet és touchpad, karcos display;nincs;;8000;;;;;15 000;2022.08.16;dolgozói - MOL;dolgozói;MOL;7000;notebook;0;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEHT;H22/2:3755;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;96;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt C;akku rögzítő törött, törött billentyűzet;karcos display, kopott billentyűzet és touchpad, enyhén kopott burkolat;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBF5X;H22/2:3740;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;97;0;nincs;14;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;angol;rossz;használt C;rossz akku;karcos display, kopott billentyűzet és touchpad,enyhén kopott burkolat;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEJC;H22/2:1583;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;99;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;rossz;használt C;rossz akku;enyhén pontkarcos display, enyhén kopott billentyűzet és touchpad, karcos burkolat;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEJ8;H22/2:1585;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;99;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;rossz;használt C;rossz akku;karcos burkolat, enyhén karcos display, enyhén kopott touchpad;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEHS;H22/2:3622;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;94;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 8 pro;;magyar;gyenge;használt C;billentyű hibás (enter, ű, alsó sor);kopott;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEJE;H22/2:1589;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;98;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;rossz;használt C;rossz akku;enyhén kopott burkolat, enyhén pontkarcos display;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEJ2;H22/2:3615;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;100;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;rossz;használt C;rossz akku;enyhén kopott;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PC0QBEHU;H22/2:3619;Lenovo;Thinkpad X270;Core i5;6300U;2400;8192;ddr4;256;m2nvme ssd;98;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;rossz;használt C;törött billentyű;enyhén kopott, kopott tochpad, trackpoint hiányzik;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
